  PID  PPID STARTED                          ELAPSED COMMAND
71805 71798 Sun Aug 30 23:52:07 2026     04-18:27:41 /Users/goos/Library/Caches/ms-playwright/chromium_headless_shell-1208/chrome-headless-shell-mac-arm64/chrome-headless-shell --type=renderer --headless=old --no-sandbox --disable-back-forward-cache --disable-background-timer-throttling --disable-breakpad --enable-automation --force-color-profile=srgb --remote-debugging-pipe --allow-pre-commit-input --blink-settings=primaryHoverType=2,availableHoverTypes=2,primaryPointerType=4,availablePointerTypes=4 --lang=en-US --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=4 --time-ticks-at-unix-epoch=-1787899730459827 --launch-time-ticks=201797203490 --shared-files --field-trial-handle=1718379636,r,7315823220808038376,448445316200907852,262144 --enable-features=CDPScreenshotNewSurface --disable-features=AutoDeElevate,AvoidUnnecessaryBeforeUnloadCheckSync,BoundaryEventDispatchTracksNodeRemoval,DestroyProfileOnBrowserClose,DialMediaRouteProvider,GlobalMediaControls,HttpsUpgrades,LensOverlay,MediaRouter,OptimizationHints,PaintHolding,RenderDocument,ThirdPartyStoragePartitioning,Translate --variations-seed-version --trace-process-track-uuid=3190708990060038890
72266   655 Thu Sep  3 13:49:44 2026     01-04:30:04 /Applications/Aside.app/Contents/Frameworks/Aside Framework.framework/Versions/1.0.825.1/Helpers/Aside Helper (Renderer).app/Contents/MacOS/Aside Helper (Renderer) --type=renderer --lang=ko --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=8115 --time-ticks-at-unix-epoch=-1787884381749174 --launch-time-ticks=511254677868 --shared-files --metrics-shmem-handle=1752395122,r,3832263470892741217,11458050222547647890,2097152 --field-trial-handle=1718379636,r,8973386663554932656,2803560689447034886,262144 --variations-seed-version --pseudonymization-salt-handle=1935764596,r,15628244148561003159,15449961104907202794,4 --trace-process-track-uuid=3190716590406476129 --seatbelt-client=250
72484     1 Sun Aug 30 16:47:38 2026     05-01:32:10 /System/Library/PrivateFrameworks/CallHistory.framework/Support/CallHistorySyncHelper
72485     1 Sun Aug 30 16:47:39 2026     05-01:32:09 /System/Library/PrivateFrameworks/CallHistory.framework/Support/CallHistoryPluginHelper
72525     1 Fri Aug 28 17:01:34 2026     07-01:18:14 /usr/libexec/tzd
72526     1 Fri Aug 28 17:01:34 2026     07-01:18:14 /System/Library/PrivateFrameworks/XprotectFramework.framework/Versions/A/XPCServices/XProtectUpdateService.xpc/Contents/MacOS/XProtectUpdateService
72573 82203 Mon Aug 31 16:12:32 2026     04-02:07:16 /Applications/Codex.app/Contents/Resources/cua_node/bin/node_repl
72579     1 Fri Aug 28 17:01:50 2026     07-01:17:58 /System/Library/PrivateFrameworks/MobileAccessoryUpdater.framework/XPCServices/EAUpdaterService.xpc/Contents/MacOS/EAUpdaterService
72773     1 Fri Aug 28 17:02:30 2026     07-01:17:18 /usr/libexec/sysdiagnosed
72783     1 Fri Sep  4 01:20:56 2026        16:58:52 /System/Library/PrivateFrameworks/CascadeSets.framework/Versions/A/XPCServices/SetStoreUpdateService.xpc/Contents/MacOS/SetStoreUpdateService
72871 31922 Thu Sep  3 18:34:53 2026        23:44:55 /bin/zsh -c source /Users/goos/.moai/claude-profiles/mo.ai.kr/shell-snapshots/snapshot-zsh-1788298688475-1szdue.sh 2>/dev/null || true && export VERCEL_PLUGIN_BOOTSTRAP_HINTS="postgres,readme,redis"\012export VERCEL_PLUGIN_RESOURCE_HINTS="postgres,redis"\012export VERCEL_PLUGIN_SETUP_MODE="1"\012export MOAI_PROJECT_DIR="/Users/goos/MoAI/mo.ai.kr"\012: && setopt NO_EXTENDED_GLOB NO_BARE_GLOB_QUAL 2>/dev/null || true && { \builtin unalias -- 'unsetenv'; \builtin unset -f -- 'unsetenv'; } >/dev/null 2>&1 || true && eval 'cd /Users/goos/MoAI/mo.ai.kr/apps/www && bun run dev --port 3010 2>&1 | tail -20' < /dev/null && pwd -P >| /tmp/claude-dd7a-cwd
72874 72871 Thu Sep  3 18:34:53 2026        23:44:55 bun run dev --port 3010
72875 72871 Thu Sep  3 18:34:53 2026        23:44:55 tail -20
72876 72874 Thu Sep  3 18:34:53 2026        23:44:55 node /Users/goos/MoAI/mo.ai.kr/apps/www/node_modules/.bin/next dev --turbopack --port 3010
73888     1 Fri Aug 28 17:07:26 2026     07-01:12:22 /System/Library/CoreServices/EscrowSecurityAlert.app/Contents/MacOS/EscrowSecurityAlert
74093 74073 Wed Sep  2 20:20:00 2026     01-21:59:48 /Users/goos/go/bin/gopls ** telemetry **
74110     1 Tue Sep  1 13:22:35 2026     03-04:57:13 /System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/ThemeWidgetControlViewService.xpc/Contents/MacOS/ThemeWidgetControlViewService
74131     1 Tue Sep  1 13:22:36 2026     03-04:57:12 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
74132     1 Tue Sep  1 13:22:36 2026     03-04:57:12 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
74204   655 Tue Sep  1 23:04:51 2026     02-19:14:57 /Applications/Aside.app/Contents/Frameworks/Aside Framework.framework/Versions/1.0.825.1/Helpers/Aside Helper (Renderer).app/Contents/MacOS/Aside Helper (Renderer) --type=renderer --start-stack-profiler --lang=ko --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=5674 --time-ticks-at-unix-epoch=-1787884381749174 --launch-time-ticks=371760006670 --shared-files --metrics-shmem-handle=1752395122,r,4636341017578307302,4318395243860886118,2097152 --field-trial-handle=1718379636,r,8973386663554932656,2803560689447034886,262144 --variations-seed-version --pseudonymization-salt-handle=1935764596,r,15628244148561003159,15449961104907202794,4 --trace-process-track-uuid=3190714303087322720 --seatbelt-client=355
74613     1 Fri Sep  4 07:18:19 2026        11:01:29 /usr/libexec/PerfPowerServices
75131     1 Fri Sep  4 17:49:51 2026           29:57 /Users/goos/Library/Application Support/Setapp/LaunchAgents/Setapp.app/Contents/PlugIns/FinderSyncExt.appex/Contents/MacOS/FinderSyncExt -AppleLanguages ("ko", "ko-KR")
75132     1 Fri Sep  4 17:49:51 2026           29:57 /Users/goos/Library/Application Support/Setapp/LaunchAgents/Setapp.app/Contents/PlugIns/FinderSyncExt.appex/Contents/MacOS/FinderSyncExt -AppleLanguages ("ko-KR")
75485     1 Sun Aug 30 01:58:04 2026     05-16:21:44 /System/Library/PrivateFrameworks/iCloudDriveService.framework/XPCServices/TelemetryDiskChecker.xpc/Contents/MacOS/TelemetryDiskChecker
75524 75507 Wed Sep  2 14:24:53 2026     02-03:54:55 /Users/goos/go/bin/gopls ** telemetry **
76374     1 Fri Sep  4 03:41:27 2026        14:38:21 /System/Library/ExtensionKit/Extensions/SiriUserSegmentation.appex/Contents/MacOS/SiriUserSegmentation -LaunchArguments eyJ0eXBlIjoxLCJzZXJ2aWNlTmFtZSI6ImNvbS5hcHBsZS5zaXJpLlNpcmlQcml2YXRlTGVhcm5pbmdBbmFseXRpY3MuU2lyaVVzZXJTZWdtZW50YXRpb24iLCJlbmhhbmNlZFNlY3VyaXR5IjpmYWxzZX0=
76622     1 Tue Sep  1 07:58:45 2026     03-10:21:03 /Library/Apple/System/Library/CoreServices/XProtect.app/Contents/XPCServices/XProtectPluginService.xpc/Contents/MacOS/XProtectPluginService
76957     1 Fri Sep  4 04:41:47 2026        13:38:01 /System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
76958     1 Fri Sep  4 04:41:47 2026        13:38:01 /Applications/Arc.app/Contents/Frameworks/Sparkle.framework/Versions/B/Autoupdate company.thebrowser.Browser /Users/goos goos
76959     1 Fri Sep  4 04:41:47 2026        13:38:01 /Users/goos/Library/Caches/company.thebrowser.Browser/org.sparkle-project.Sparkle/Launcher/M94Juqwya/Updater.app/Contents/MacOS/Updater /Applications/Arc.app 0
76985     1 Mon Aug 31 00:05:13 2026     04-18:14:35 /Users/goos/.aside/runtime/python/venv/bin/python -m http.server 8123 --directory /Users/goos/.aside/u/1/sessions/2026-08-30_fXOVY0ZZJshkq7QO/artifacts
77065     1 Sat Aug 29 11:45:53 2026     06-06:33:55 /System/Library/PrivateFrameworks/ManagedBackgroundAssets.framework/Versions/A/XPCServices/Managed Background Assets Helper Service.xpc/Contents/MacOS/Managed Background Assets Helper Service
77161     1 Sat Aug 29 11:45:56 2026     06-06:33:52 /System/Library/PrivateFrameworks/FileProviderDaemon.framework/XPCServices/FPCKService.xpc/Contents/MacOS/FPCKService
77319     1 Sat Aug 29 11:45:57 2026     06-06:33:51 /System/Library/PrivateFrameworks/ContactsDonation.framework/Versions/A/Support/contactsdonationagent
77320     1 Sat Aug 29 11:45:57 2026     06-06:33:51 /System/Library/PrivateFrameworks/AvatarPersistence.framework/Support/avatarsd
77475     1 Tue Sep  1 13:23:36 2026     03-04:56:12 /System/Library/PrivateFrameworks/SafariPlatformSupport.framework/Versions/A/XPCServices/com.apple.SafariPlatformSupport.Helper.xpc/Contents/MacOS/com.apple.SafariPlatformSupport.Helper
77499     1 Fri Aug 28 17:28:07 2026     07-00:51:41 /usr/libexec/griddatad
77554     1 Fri Aug 28 17:28:10 2026     07-00:51:38 /System/Library/PrivateFrameworks/IMDPersistence.framework/IMAutomaticHistoryDeletionAgent.app/Contents/MacOS/IMAutomaticHistoryDeletionAgent
77597     1 Fri Aug 28 17:28:26 2026     07-00:51:22 /usr/libexec/mlruntimed
79318 79272 Wed Sep  2 19:29:05 2026     01-22:50:43 /Users/goos/go/bin/gopls ** telemetry **
79323   655 Wed Sep  2 16:45:15 2026     02-01:34:33 /Applications/Aside.app/Contents/Frameworks/Aside Framework.framework/Versions/1.0.825.1/Helpers/Aside Helper (Renderer).app/Contents/MacOS/Aside Helper (Renderer) --type=renderer --lang=ko --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=6705 --time-ticks-at-unix-epoch=-1787884381749174 --launch-time-ticks=435384219525 --shared-files --metrics-shmem-handle=1752395122,r,9516773031390657375,1564914566795966429,2097152 --field-trial-handle=1718379636,r,8973386663554932656,2803560689447034886,262144 --variations-seed-version --pseudonymization-salt-handle=1935764596,r,15628244148561003159,15449961104907202794,4 --trace-process-track-uuid=3190715269177469039 --seatbelt-client=280
79387     1 Mon Aug 31 17:07:30 2026     04-01:12:18 /System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
79539   655 Sun Aug 30 21:16:19 2026     04-21:03:29 /Applications/Aside.app/Contents/Frameworks/Aside Framework.framework/Versions/1.0.825.1/Helpers/Aside Helper (Renderer).app/Contents/MacOS/Aside Helper (Renderer) --type=renderer --lang=ko --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=1988 --time-ticks-at-unix-epoch=-1787884381749174 --launch-time-ticks=192448539883 --shared-files --metrics-shmem-handle=1752395122,r,10470181429428356716,15517255393040307403,2097152 --field-trial-handle=1718379636,r,8973386663554932656,2803560689447034886,262144 --variations-seed-version --pseudonymization-salt-handle=1935764596,r,15628244148561003159,15449961104907202794,4 --trace-process-track-uuid=3190710849151067306 --seatbelt-client=283
79564 79428 Fri Sep  4 04:02:39 2026        14:17:09 /Users/goos/.hermes/node/bin/node /private/var/folders/kt/nq2q81cn4gx3y41r7x47ggmr0000gn/T/bunx-501-chrome-devtools-mcp@1.7.0/node_modules/chrome-devtools-mcp/build/src/telemetry/watchdog/main.js --parent-pid=79428 --app-version=1.7.0 --os-type=2
79656   655 Wed Sep  2 03:44:37 2026     02-14:35:11 /Applications/Aside.app/Contents/Frameworks/Aside Framework.framework/Versions/1.0.825.1/Helpers/Aside Helper (Renderer).app/Contents/MacOS/Aside Helper (Renderer) --type=renderer --lang=ko --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=6019 --time-ticks-at-unix-epoch=-1787884381749174 --launch-time-ticks=388546486870 --shared-files --metrics-shmem-handle=1752395122,r,10479953304580039225,7542340102762970745,2097152 --field-trial-handle=1718379636,r,8973386663554932656,2803560689447034886,262144 --variations-seed-version --pseudonymization-salt-handle=1935764596,r,15628244148561003159,15449961104907202794,4 --trace-process-track-uuid=3190714626366760625 --seatbelt-client=213
79867     1 Mon Aug 31 17:07:38 2026     04-01:12:10 /Users/goos/Library/Application Support/Figma/FigmaAgent.app/Contents/MacOS/figma_agent --from-desktop-app
80300   655 Thu Sep  3 15:38:19 2026     01-02:41:29 /Applications/Aside.app/Contents/Frameworks/Aside Framework.framework/Versions/1.0.825.1/Helpers/Aside Helper (Renderer).app/Contents/MacOS/Aside Helper (Renderer) --type=renderer --lang=ko --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=8311 --time-ticks-at-unix-epoch=-1787884381749174 --launch-time-ticks=517767040335 --shared-files --metrics-shmem-handle=1752395122,r,4371048564082419873,15082953118639392255,2097152 --field-trial-handle=1718379636,r,8973386663554932656,2803560689447034886,262144 --variations-seed-version --pseudonymization-salt-handle=1935764596,r,15628244148561003159,15449961104907202794,4 --trace-process-track-uuid=3190716774066678533 --seatbelt-client=254
80327     1 Tue Sep  1 11:34:31 2026     03-06:45:17 /Applications/Notion.app/Contents/Frameworks/Squirrel.framework/Resources/ShipIt notion.id.ShipIt /Users/goos/Library/Caches/notion.id.ShipIt/ShipItState.plist
80388     1 Fri Aug 28 17:44:33 2026     07-00:35:15 /System/Library/CoreServices/PowerChime.app/Contents/MacOS/PowerChime
80398     1 Fri Aug 28 17:44:36 2026     07-00:35:12 /Library/Apple/System/Library/CoreServices/XProtect.app/Contents/MacOS/XProtect
80421     1 Fri Aug 28 17:44:45 2026     07-00:35:03 /Library/Apple/System/Library/CoreServices/XProtect.app/Contents/MacOS/XProtect
80626 94758 Tue Sep  1 13:24:32 2026     03-04:55:16 /Applications/Figma.app/Contents/Frameworks/Figma Helper.app/Contents/MacOS/Figma Helper --type=utility --utility-sub-type=audio.mojom.AudioService --lang=ko --service-sandbox-type=audio --message-loop-type-ui --user-data-dir=/Users/goos/Library/Application Support/Figma/DesktopProfile/v42 --standard-schemes=file --secure-schemes=desktop-file --cors-schemes=desktop-file --fetch-schemes=desktop-file,file --streaming-schemes=file --shared-files --field-trial-handle=1718379636,r,7305443211735971652,8137734635842884364,262144 --enable-features=PdfUseShowSaveFilePicker,ScreenCaptureKitPickerScreen,ScreenCaptureKitStreamPickerSonoma --disable-features=DropInputEventsWhilePaintHolding,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TimeoutHangingVideoCaptureStarts,TraceSiteInstanceGetProcessCreation --variations-seed-version --pseudonymization-salt-handle=1935764596,r,3948113351575963517,15187275490939180407,4 --trace-process-track-uuid=3190709005052708474 --seatbelt-client=82
80627 94758 Tue Sep  1 13:24:32 2026     03-04:55:16 /Applications/Figma.app/Contents/Frameworks/Figma Helper.app/Contents/MacOS/Figma Helper --type=utility --utility-sub-type=video_capture.mojom.VideoCaptureService --lang=ko --service-sandbox-type=none --message-loop-type-ui --user-data-dir=/Users/goos/Library/Application Support/Figma/DesktopProfile/v42 --standard-schemes=file --secure-schemes=desktop-file --cors-schemes=desktop-file --fetch-schemes=desktop-file,file --streaming-schemes=file --shared-files --field-trial-handle=1718379636,r,7305443211735971652,8137734635842884364,262144 --enable-features=PdfUseShowSaveFilePicker,ScreenCaptureKitPickerScreen,ScreenCaptureKitStreamPickerSonoma --disable-features=DropInputEventsWhilePaintHolding,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TimeoutHangingVideoCaptureStarts,TraceSiteInstanceGetProcessCreation --variations-seed-version --pseudonymization-salt-handle=1935764596,r,3948113351575963517,15187275490939180407,4 --trace-process-track-uuid=3190709005989750323
81203     1 Mon Aug 31 00:05:55 2026     04-18:13:53 /System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/ThemeWidgetControlViewService.xpc/Contents/MacOS/ThemeWidgetControlViewService
81397     1 Fri Aug 28 20:41:56 2026     06-21:37:52 /System/Applications/Weather.app/Contents/PlugIns/WeatherWidget.appex/Contents/MacOS/WeatherWidget -LaunchArguments eyJzZXJ2aWNlTmFtZSI6ImNvbS5hcHBsZS53ZWF0aGVyLndpZGdldCIsImVuaGFuY2VkU2VjdXJpdHkiOmZhbHNlLCJ0eXBlIjoxfQ==
81466     1 Fri Aug 28 20:42:10 2026     06-21:37:38 /System/Library/CoreServices/IOUIAgent.app/Contents/MacOS/IOUIAgent
81503     1 Fri Aug 28 20:42:18 2026     06-21:37:30 /System/Library/CryptoTokenKit/com.apple.ifdreader.slotd/Contents/MacOS/com.apple.ifdreader
81504     1 Fri Aug 28 20:42:18 2026     06-21:37:30 /System/Library/Frameworks/CoreMediaIO.framework/Resources/VDC.plugin/Contents/Resources/VDCAssistant
81505     1 Fri Aug 28 20:42:19 2026     06-21:37:29 /System/Library/Audio/Plug-Ins/usbaudio.bundle/Contents/MacOS/usbaudiod
81506     1 Fri Aug 28 20:42:19 2026     06-21:37:29 /System/Library/PrivateFrameworks/CoreAccessories.framework/Support/accessoryd
81509 82203 Tue Sep  1 12:53:44 2026     03-05:26:04 /Applications/Codex.app/Contents/Resources/cua_node/bin/node ./server.mjs
81512 82203 Tue Sep  1 12:53:44 2026     03-05:26:04 /Applications/Codex.app/Contents/Resources/cua_node/bin/node ./server.mjs
81513 82203 Tue Sep  1 12:53:44 2026     03-05:26:04 /Applications/Codex.app/Contents/Resources/cua_node/bin/node_repl
81514     1 Fri Aug 28 20:42:19 2026     06-21:37:29 /System/Library/PrivateFrameworks/MobileDevice.framework/Resources/MobileDeviceUpdater.app/Contents/MacOS/MobileDeviceUpdater
81592   655 Thu Sep  3 21:34:31 2026        20:45:17 /Applications/Aside.app/Contents/Frameworks/Aside Framework.framework/Versions/1.0.825.1/Helpers/Aside Helper (Renderer).app/Contents/MacOS/Aside Helper (Renderer) --type=renderer --lang=ko --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=9037 --time-ticks-at-unix-epoch=-1787884381749174 --launch-time-ticks=539139093064 --shared-files --metrics-shmem-handle=1752395122,r,1204880576606966610,15174161506312904526,2097152 --field-trial-handle=1718379636,r,8973386663554932656,2803560689447034886,262144 --variations-seed-version --pseudonymization-salt-handle=1935764596,r,15628244148561003159,15449961104907202794,4 --trace-process-track-uuid=3190717454359060907 --seatbelt-client=356
